"Fecha/Hora";"Precipitacion (mm)";"Temperatura (ºC)";"Humedad (%)";"Dir. Del Viento (º)";"Int. del Viento (m/s)"
22/11/2021 01:00:00;0,00;18,20;52,90;65,50;6,00
22/11/2021 00:00:00;0,00;18,40;51,00;34,90;4,20
21/11/2021 23:00:00;0,00;19,00;47,80;18,60;4,70
21/11/2021 22:00:00;0,00;20,00;43,40;15,20;4,40
21/11/2021 21:00:00;0,00;21,10;37,70;8,90;3,60
21/11/2021 20:00:00;0,00;21,40;35,50;18,20;4,20
21/11/2021 19:00:00;0,00;22,60;33,30;16,00;3,90
21/11/2021 18:00:00;0,00;24,30;30,90;4,80;3,60
21/11/2021 17:00:00;0,00;25,20;30,20;8,70;3,60
21/11/2021 16:00:00;0,00;25,40;30,80;22,20;4,00
21/11/2021 15:00:00;0,00;25,10;32,30;24,60;4,20
21/11/2021 14:00:00;0,00;24,20;35,40;37,00;3,70
21/11/2021 13:00:00;0,00;22,90;37,60;46,60;4,10
21/11/2021 12:00:00;0,00;22,10;39,20;34,90;4,50
21/11/2021 11:00:00;0,00;20,70;40,20;35,10;4,90
21/11/2021 10:00:00;0,00;19,70;41,10;41,70;5,40
21/11/2021 09:00:00;0,00;18,60;42,40;43,10;5,40
21/11/2021 08:00:00;0,00;17,60;43,50;39,70;5,60
21/11/2021 07:00:00;0,00;16,50;46,10;58,00;5,00
21/11/2021 06:00:00;0,00;15,50;48,50;49,50;4,60
21/11/2021 05:00:00;0,00;15,70;48,80;38,20;5,20
21/11/2021 04:00:00;0,00;16,00;48,70;41,80;5,20
21/11/2021 03:00:00;0,00;16,40;47,40;43,20;4,60
21/11/2021 02:00:00;0,00;16,50;46,80;32,70;5,00
21/11/2021 01:00:00;0,00;16,90;45,80;40,20;5,00
21/11/2021 00:00:00;0,00;17,30;44,20;41,20;4,80
20/11/2021 23:00:00;0,00;17,90;43,50;26,10;4,60
20/11/2021 22:00:00;0,00;18,30;42,20;32,60;3,80
20/11/2021 21:00:00;0,00;18,90;40,10;6,40;4,20
20/11/2021 20:00:00;0,00;19,40;39,40;5,10;3,50
20/11/2021 19:00:00;0,00;20,60;36,00;15,20;4,50
20/11/2021 18:00:00;0,00;21,70;33,70;23,40;4,80
20/11/2021 17:00:00;0,00;22,80;32,90;16,30;5,00
20/11/2021 16:00:00;0,00;23,30;32,50;6,60;5,30
20/11/2021 15:00:00;0,00;23,20;33,10;25,70;5,00
20/11/2021 14:00:00;0,00;22,50;35,30;25,10;5,50
20/11/2021 13:00:00;0,00;22,00;37,00;33,30;4,70
20/11/2021 12:00:00;0,00;20,80;40,50;21,30;4,90
20/11/2021 11:00:00;0,00;19,50;41,80;22,70;4,30
20/11/2021 10:00:00;0,00;18,00;43,80;46,80;5,70
20/11/2021 09:00:00;0,00;16,60;47,00;44,90;6,10
20/11/2021 08:00:00;0,00;15,70;46,90;39,30;6,20
20/11/2021 07:00:00;0,00;14,90;48,20;53,30;5,10
20/11/2021 06:00:00;0,00;14,20;49,70;32,40;4,60
20/11/2021 05:00:00;0,00;14,50;48,40;29,40;4,90
20/11/2021 04:00:00;0,00;15,00;46,40;26,30;5,00
20/11/2021 03:00:00;0,00;15,40;45,10;23,60;4,70
20/11/2021 02:00:00;0,00;15,60;47,80;33,60;5,00
20/11/2021 01:00:00;0,00;15,80;50,20;34,00;5,60
20/11/2021 00:00:00;0,00;16,20;41,10;33,30;5,10
19/11/2021 23:00:00;0,00;16,80;33,30;32,00;4,50
19/11/2021 22:00:00;0,00;17,20;33,60;21,40;4,40
19/11/2021 21:00:00;0,00;17,70;33,60;17,70;4,00
19/11/2021 20:00:00;0,00;18,40;30,90;17,10;3,40
19/11/2021 19:00:00;0,00;19,90;27,80;4,00;3,40
19/11/2021 18:00:00;0,00;21,30;25,40;5,00;4,40
19/11/2021 17:00:00;0,00;22,00;26,60;14,00;4,80
19/11/2021 16:00:00;0,00;22,20;27,80;26,30;4,20
19/11/2021 15:00:00;0,00;22,30;30,00;22,50;4,40
19/11/2021 14:00:00;0,00;21,40;34,00;9,00;4,20
19/11/2021 13:00:00;0,00;21,10;37,50;1,60;4,40
19/11/2021 12:00:00;0,00;20,60;39,60;17,90;4,20
19/11/2021 11:00:00;0,00;18,60;43,50;37,40;4,90
19/11/2021 10:00:00;0,00;17,80;45,90;40,20;4,80
19/11/2021 09:00:00;0,00;16,50;52,10;34,50;4,50
19/11/2021 08:00:00;0,00;15,10;53,50;41,90;4,50
19/11/2021 07:00:00;0,00;13,10;58,60;42,70;4,70
19/11/2021 06:00:00;0,00;12,10;57,60;45,70;5,10
19/11/2021 05:00:00;0,00;13,10;38,70;51,90;4,20
19/11/2021 04:00:00;0,00;13,30;35,10;107,30;5,20
19/11/2021 03:00:00;0,00;13,10;34,70;132,60;4,70
19/11/2021 02:00:00;0,00;13,60;33,70;136,50;5,30
19/11/2021 01:00:00;0,00;14,00;33,60;142,00;5,50
19/11/2021 00:00:00;0,00;14,40;34,10;127,70;5,80
18/11/2021 23:00:00;0,00;14,60;35,40;124,60;8,00
18/11/2021 22:00:00;0,00;14,80;38,30;127,60;8,10
18/11/2021 21:00:00;0,00;16,00;38,50;121,60;8,90
18/11/2021 20:00:00;0,00;17,70;36,90;113,30;8,60
18/11/2021 19:00:00;0,00;19,30;33,10;109,40;7,10
18/11/2021 18:00:00;0,00;20,50;29,80;96,60;2,00
18/11/2021 17:00:00;0,00;20,80;30,20;48,10;0,70
18/11/2021 16:00:00;0,00;22,50;30,90;43,10;1,60
18/11/2021 15:00:00;0,00;22,00;33,00;350,50;2,10
18/11/2021 14:00:00;0,00;20,90;36,10;301,60;2,30
18/11/2021 13:00:00;0,00;19,80;40,10;304,50;3,30
18/11/2021 12:00:00;0,00;18,50;44,80;305,90;3,50
18/11/2021 11:00:00;0,00;17,90;46,70;285,50;3,50
18/11/2021 10:00:00;0,00;18,80;39,70;344,90;1,40
18/11/2021 09:00:00;0,00;17,90;39,90;52,00;1,30
18/11/2021 08:00:00;0,00;16,30;44,70;73,10;0,90
18/11/2021 07:00:00;0,00;13,40;54,50;98,70;2,20
18/11/2021 06:00:00;0,00;11,20;60,90;83,00;1,20
18/11/2021 05:00:00;0,00;9,30;76,10;93,60;2,00
18/11/2021 04:00:00;0,00;8,20;84,20;59,00;3,20
18/11/2021 03:00:00;0,00;8,50;82,80;60,60;4,30
18/11/2021 02:00:00;0,00;8,80;76,00;40,40;4,00
18/11/2021 01:00:00;0,00;9,80;66,30;26,60;5,60
18/11/2021 00:00:00;0,00;10,50;62,10;37,60;4,70
17/11/2021 23:00:00;0,00;11,50;51,00;38,20;4,40
17/11/2021 22:00:00;0,00;12,00;46,50;36,00;4,00
17/11/2021 21:00:00;0,00;12,40;42,40;20,10;3,60
17/11/2021 20:00:00;0,00;12,90;42,30;24,10;3,50
17/11/2021 19:00:00;0,00;14,40;39,70;25,40;3,20
17/11/2021 18:00:00;0,00;16,10;35,70;22,80;2,40
17/11/2021 17:00:00;0,00;16,90;32,50;2,70;2,10
17/11/2021 16:00:00;0,00;16,90;31,80;351,70;3,00
17/11/2021 15:00:00;0,00;16,40;32,90;338,70;3,10
17/11/2021 14:00:00;0,00;15,60;34,50;323,00;2,60
17/11/2021 13:00:00;0,00;14,50;37,60;343,00;2,70
17/11/2021 12:00:00;0,00;13,60;40,80;354,40;2,50
17/11/2021 11:00:00;0,00;12,20;43,70;346,00;2,70
17/11/2021 10:00:00;0,00;11,10;45,60;342,70;2,40
17/11/2021 09:00:00;0,00;9,50;45,90;287,00;2,10
17/11/2021 08:00:00;0,00;8,30;45,80;224,30;3,00
17/11/2021 07:00:00;0,00;6,50;48,90;242,80;4,50
17/11/2021 06:00:00;0,00;5,40;52,30;250,50;2,90
17/11/2021 05:00:00;0,00;5,90;51,30;250,60;5,30
17/11/2021 04:00:00;0,00;6,30;50,20;242,80;8,20
17/11/2021 03:00:00;0,00;6,50;51,90;235,70;8,10
17/11/2021 02:00:00;0,00;6,10;58,50;231,50;6,10
17/11/2021 01:00:00;0,00;4,10;72,40;164,30;3,80
17/11/2021 00:00:00;0,00;4,20;72,20;143,10;4,00
16/11/2021 23:00:00;0,00;4,60;70,90;141,20;4,10
16/11/2021 22:00:00;0,00;5,00;70,10;128,30;4,30
16/11/2021 21:00:00;0,00;5,50;68,50;139,40;4,40
16/11/2021 20:00:00;0,00;6,30;64,60;142,60;4,30
16/11/2021 19:00:00;0,00;7,50;59,00;131,70;5,90
16/11/2021 18:00:00;0,00;8,70;54,20;123,00;6,20
16/11/2021 17:00:00;0,00;9,80;49,80;133,10;4,50
16/11/2021 16:00:00;0,00;10,30;47,60;119,70;6,40
16/11/2021 15:00:00;0,00;10,70;44,90;123,00;6,00
16/11/2021 14:00:00;0,00;10,60;45,10;126,50;7,70
16/11/2021 13:00:00;0,00;10,00;49,60;135,20;7,40
16/11/2021 12:00:00;0,00;9,20;49,90;134,10;7,20
16/11/2021 11:00:00;0,00;7,20;52,20;129,50;9,50
16/11/2021 10:00:00;0,00;6,10;53,20;133,60;9,30
16/11/2021 09:00:00;0,00;5,80;47,10;135,70;10,00
16/11/2021 08:00:00;0,00;4,60;47,10;139,20;10,10
16/11/2021 07:00:00;0,00;3,40;51,60;139,40;12,80
16/11/2021 06:00:00;0,00;2,70;54,40;135,40;13,50
16/11/2021 05:00:00;0,00;2,90;50,70;135,90;13,20
16/11/2021 04:00:00;0,00;3,00;53,50;136,50;15,20
16/11/2021 03:00:00;0,10;3,20;74,40;138,20;16,50
16/11/2021 02:00:00;0,00;3,40;90,00;137,60;16,20
16/11/2021 01:00:00;4,30;3,60;99,60;136,00;16,70
16/11/2021 00:00:00;0,40;5,20;95,80;135,40;17,70
15/11/2021 23:00:00;0,60;8,00;84,50;133,80;19,10
15/11/2021 22:00:00;0,80;11,50;70,20;124,70;18,70
15/11/2021 21:00:00;0,10;13,00;73,00;130,30;19,40
15/11/2021 20:00:00;0,00;15,60;60,50;128,30;17,30
15/11/2021 19:00:00;0,00;18,70;49,20;117,50;9,30
15/11/2021 18:00:00;0,00;21,00;47,30;90,60;5,00
15/11/2021 17:00:00;0,00;23,00;46,60;14,70;1,00
15/11/2021 16:00:00;0,00;22,30;49,90;4,30;2,30
15/11/2021 15:00:00;0,00;20,90;54,80;38,40;3,00
15/11/2021 14:00:00;0,00;19,80;56,20;33,40;3,40
15/11/2021 13:00:00;0,00;18,40;62,30;41,20;3,80
15/11/2021 12:00:00;0,00;16,80;70,20;43,50;3,80
15/11/2021 11:00:00;0,00;15,10;80,80;37,30;4,40
15/11/2021 10:00:00;0,00;12,10;97,40;34,50;6,00
15/11/2021 09:00:00;0,00;10,30;99,80;37,30;7,00
15/11/2021 08:00:00;0,00;9,90;99,90;30,20;7,20
15/11/2021 07:00:00;0,00;9,70;99,90;29,10;6,80
15/11/2021 06:00:00;0,00;9,60;99,80;48,30;4,90
15/11/2021 05:00:00;0,00;8,90;99,60;45,50;4,80
15/11/2021 04:00:00;0,00;9,10;85,50;41,40;4,30
15/11/2021 03:00:00;0,00;10,30;70,60;56,60;4,00
15/11/2021 02:00:00;0,00;10,60;66,20;20,00;6,10
15/11/2021 01:00:00;0,00;11,10;64,30;43,00;4,50
15/11/2021 00:00:00;0,00;11,90;59,30;43,90;4,70
14/11/2021 23:00:00;0,00;12,80;47,90;43,10;6,10
14/11/2021 22:00:00;0,00;13,50;40,90;31,50;5,40
14/11/2021 21:00:00;0,00;14,30;38,40;10,60;4,40
14/11/2021 20:00:00;0,00;15,10;33,40;8,00;4,30
14/11/2021 19:00:00;0,00;16,40;31,60;12,80;4,60
14/11/2021 18:00:00;0,00;17,90;28,90;7,90;4,90
14/11/2021 17:00:00;0,00;18,50;28,00;10,50;4,30
14/11/2021 16:00:00;0,00;18,60;29,70;24,40;3,60
14/11/2021 15:00:00;0,00;18,50;28,50;26,90;3,70
14/11/2021 14:00:00;0,00;18,40;30,00;15,50;3,60
14/11/2021 13:00:00;0,00;18,00;31,70;12,00;2,20
14/11/2021 12:00:00;0,00;17,40;31,40;7,20;4,30
14/11/2021 11:00:00;0,00;16,90;32,30;19,40;3,60
14/11/2021 10:00:00;0,00;15,20;33,40;53,60;3,80
14/11/2021 09:00:00;0,00;13,60;35,40;67,60;4,10
14/11/2021 08:00:00;0,00;11,20;45,60;121,90;4,20
14/11/2021 07:00:00;0,00;8,60;52,20;139,40;6,20
14/11/2021 06:00:00;0,00;7,10;53,60;145,30;6,90
14/11/2021 05:00:00;0,00;7,00;52,40;155,00;7,70
14/11/2021 04:00:00;0,00;7,30;52,40;152,60;7,90
14/11/2021 03:00:00;0,00;7,60;52,70;154,50;9,50
14/11/2021 02:00:00;0,00;8,00;52,50;165,80;9,60
14/11/2021 01:00:00;0,00;8,20;57,80;164,20;12,10
14/11/2021 00:00:00;0,00;8,10;69,20;162,20;13,40
13/11/2021 23:00:00;0,00;8,20;75,90;149,10;13,40
13/11/2021 22:00:00;0,00;8,40;89,10;146,50;14,10
13/11/2021 21:00:00;0,00;9,30;94,80;146,50;13,90
13/11/2021 20:00:00;0,00;10,10;90,60;143,20;14,00
13/11/2021 19:00:00;0,00;11,00;85,40;137,20;15,30
13/11/2021 18:00:00;0,00;12,80;74,70;136,50;15,30
13/11/2021 17:00:00;0,00;12,90;89,40;145,90;13,00
13/11/2021 16:00:00;0,00;13,70;91,20;142,20;10,90
13/11/2021 15:00:00;0,00;13,80;97,60;148,50;4,80
13/11/2021 14:00:00;0,00;18,00;79,40;171,10;2,20
13/11/2021 13:00:00;0,00;20,80;67,00;333,80;6,00
13/11/2021 12:00:00;0,00;19,70;74,50;356,40;5,70
13/11/2021 11:00:00;0,00;19,10;80,70;21,40;3,70
13/11/2021 10:00:00;0,00;15,30;98,60;33,50;5,90
13/11/2021 09:00:00;0,00;13,90;99,60;45,70;4,70
13/11/2021 08:00:00;0,00;13,90;98,60;44,80;4,00
13/11/2021 07:00:00;0,00;13,90;87,50;50,10;3,80
13/11/2021 06:00:00;0,00;14,40;81,30;53,70;4,00
13/11/2021 05:00:00;0,00;14,70;77,40;48,90;5,00
13/11/2021 04:00:00;0,00;14,60;78,90;47,70;3,70
13/11/2021 03:00:00;0,00;15,30;76,40;46,70;4,00
13/11/2021 02:00:00;0,00;16,00;74,00;40,20;4,40
13/11/2021 01:00:00;0,00;16,40;73,40;67,10;3,40
13/11/2021 00:00:00;0,00;16,50;73,10;21,90;6,90
12/11/2021 23:00:00;0,00;16,70;70,30;52,80;3,70
12/11/2021 22:00:00;0,00;17,20;67,50;15,90;7,20
12/11/2021 21:00:00;0,00;18,20;63,40;18,90;5,80
12/11/2021 20:00:00;0,00;18,90;59,50;21,30;4,80
12/11/2021 19:00:00;0,00;19,60;55,80;46,30;3,90
12/11/2021 18:00:00;0,00;20,50;52,50;33,90;4,30
12/11/2021 17:00:00;0,00;21,10;50,10;35,50;4,90
12/11/2021 16:00:00;0,00;21,40;48,90;41,20;4,70
12/11/2021 15:00:00;0,00;21,30;49,40;38,80;4,80
12/11/2021 14:00:00;0,00;20,60;52,80;45,70;4,20
12/11/2021 13:00:00;0,00;19,70;56,10;34,00;4,10
12/11/2021 12:00:00;0,00;18,60;58,50;33,10;5,80
12/11/2021 11:00:00;0,00;17,60;59,50;30,10;7,00
12/11/2021 10:00:00;0,00;16,40;60,00;34,00;8,10
12/11/2021 09:00:00;0,00;15,50;61,60;36,60;7,10
12/11/2021 08:00:00;0,00;14,80;63,50;44,70;3,80
12/11/2021 07:00:00;0,00;13,90;66,50;46,70;3,40
12/11/2021 06:00:00;0,00;13,20;68,00;30,80;2,80
12/11/2021 05:00:00;0,00;13,40;66,10;45,10;3,20
12/11/2021 04:00:00;0,00;13,20;66,60;39,70;4,20
12/11/2021 03:00:00;0,00;13,30;65,90;29,00;3,90
12/11/2021 02:00:00;0,00;13,80;65,20;24,40;4,50
12/11/2021 01:00:00;0,00;13,80;69,10;33,90;2,60
12/11/2021 00:00:00;0,00;14,00;74,10;50,00;3,10
11/11/2021 23:00:00;0,00;14,50;72,00;37,40;5,70
11/11/2021 22:00:00;0,00;15,30;67,90;31,50;5,90
11/11/2021 21:00:00;0,00;16,10;64,70;16,90;4,50
11/11/2021 20:00:00;0,00;16,50;64,90;24,00;4,50
11/11/2021 19:00:00;0,00;17,40;61,10;23,30;4,30
11/11/2021 18:00:00;0,00;18,20;57,40;31,40;4,20
11/11/2021 17:00:00;0,00;18,90;55,40;27,20;4,80
11/11/2021 16:00:00;0,00;19,00;56,90;40,50;5,60
11/11/2021 15:00:00;0,00;18,80;59,00;54,30;4,90
11/11/2021 14:00:00;0,00;18,50;63,20;27,20;5,00
11/11/2021 13:00:00;0,00;17,70;68,40;29,10;7,00
11/11/2021 12:00:00;0,00;16,80;71,90;24,10;6,70
11/11/2021 11:00:00;0,00;15,50;76,00;31,40;7,40
11/11/2021 10:00:00;0,00;13,10;88,30;29,80;7,60
11/11/2021 09:00:00;0,00;12,00;94,80;26,40;6,70
11/11/2021 08:00:00;0,00;11,50;95,40;28,60;6,70
11/11/2021 07:00:00;0,00;11,80;89,90;28,20;5,60
11/11/2021 06:00:00;0,00;12,00;92,60;29,40;4,70
11/11/2021 05:00:00;0,00;11,80;89,00;36,10;4,90
11/11/2021 04:00:00;0,00;12,10;87,10;36,00;4,30
11/11/2021 03:00:00;0,00;12,50;85,20;33,20;4,50
11/11/2021 02:00:00;0,00;12,40;80,30;39,00;4,00
11/11/2021 01:00:00;0,00;12,30;65,10;28,70;3,90
11/11/2021 00:00:00;0,00;13,00;58,40;20,10;4,90
10/11/2021 23:00:00;0,00;13,40;55,90;40,90;3,70
10/11/2021 22:00:00;0,00;13,10;59,00;101,40;3,40
10/11/2021 21:00:00;0,00;13,00;59,40;90,30;5,90
10/11/2021 20:00:00;0,00;12,10;67,10;94,80;12,00
10/11/2021 19:00:00;0,00;13,50;66,80;94,10;10,60
10/11/2021 18:00:00;0,00;15,60;51,90;106,00;7,10
10/11/2021 17:00:00;0,00;16,60;55,80;117,50;4,60
10/11/2021 16:00:00;0,00;17,90;62,00;2,30;2,70
10/11/2021 15:00:00;0,00;17,10;65,10;342,50;3,40
10/11/2021 14:00:00;0,00;17,50;66,40;344,30;3,00
10/11/2021 13:00:00;0,00;16,60;68,00;51,70;2,40
10/11/2021 12:00:00;0,00;14,40;81,10;81,90;1,50
10/11/2021 11:00:00;0,00;11,50;99,20;2,10;1,00
10/11/2021 10:00:00;0,00;10,20;99,80;9,70;1,80
10/11/2021 09:00:00;0,00;9,80;99,90;48,40;4,00
10/11/2021 08:00:00;0,00;9,50;99,90;44,80;4,70
10/11/2021 07:00:00;0,00;9,30;99,90;1,60;3,40
10/11/2021 06:00:00;0,00;10,20;98,60;10,90;2,30
10/11/2021 05:00:00;0,40;11,30;83,60;80,10;2,20
10/11/2021 04:00:00;0,90;10,40;99,90;356,20;1,70
10/11/2021 03:00:00;10,30;10,70;99,90;5,00;3,50
10/11/2021 02:00:00;0,00;11,10;99,90;346,60;3,50
10/11/2021 01:00:00;0,00;11,50;99,90;351,30;3,30
10/11/2021 00:00:00;0,00;12,20;99,80;7,10;3,30
09/11/2021 23:00:00;0,00;12,60;99,80;4,30;2,30
09/11/2021 22:00:00;0,00;13,30;95,60;354,60;2,50
09/11/2021 21:00:00;0,00;13,50;88,80;154,70;1,10
09/11/2021 20:00:00;0,00;14,00;84,80;145,90;2,80
09/11/2021 19:00:00;0,00;15,80;77,60;254,40;2,00
09/11/2021 18:00:00;0,00;16,20;77,30;278,40;3,80
09/11/2021 17:00:00;0,00;16,30;75,70;293,60;2,60
09/11/2021 16:00:00;0,00;16,20;75,50;291,50;3,00
09/11/2021 15:00:00;0,10;16,00;77,30;309,40;2,70
09/11/2021 14:00:00;0,00;15,40;82,90;284,70;3,60
09/11/2021 13:00:00;0,00;14,00;92,50;275,30;4,20
09/11/2021 12:00:00;0,00;14,00;82,60;291,10;1,70
09/11/2021 11:00:00;0,00;11,60;85,00;116,20;1,80
09/11/2021 10:00:00;0,00;11,20;81,60;134,60;4,10
09/11/2021 09:00:00;0,00;11,10;78,50;168,10;4,60
09/11/2021 08:00:00;0,80;9,20;96,30;163,00;8,30
09/11/2021 07:00:00;4,00;8,50;99,70;147,40;12,70
09/11/2021 06:00:00;15,90;8,80;99,10;152,00;9,30
09/11/2021 05:00:00;22,60;7,90;99,70;169,00;9,60
09/11/2021 04:00:00;6,00;12,00;98,60;103,10;1,20
09/11/2021 03:00:00;0,00;14,00;94,90;14,20;4,20
09/11/2021 02:00:00;0,00;14,30;90,40;24,50;5,10
09/11/2021 01:00:00;0,00;14,60;85,00;27,30;4,80
09/11/2021 00:00:00;0,00;15,00;81,50;23,80;5,50
08/11/2021 23:00:00;0,00;15,60;74,20;15,50;5,30
08/11/2021 22:00:00;0,00;16,50;64,30;7,60;5,40
08/11/2021 21:00:00;0,00;17,20;55,90;27,40;4,20
08/11/2021 20:00:00;0,00;17,60;51,80;31,90;4,10
08/11/2021 19:00:00;0,00;18,50;45,50;52,80;4,70
08/11/2021 18:00:00;0,00;19,60;40,50;56,00;5,00
08/11/2021 17:00:00;0,00;20,60;40,90;32,60;3,90
08/11/2021 16:00:00;0,00;20,80;42,50;34,80;5,00
08/11/2021 15:00:00;0,00;20,00;47,20;39,10;5,20
08/11/2021 14:00:00;0,00;19,70;52,50;31,10;5,00
08/11/2021 13:00:00;0,00;18,70;61,40;37,00;4,50
08/11/2021 12:00:00;0,00;17,30;70,70;42,80;4,70
08/11/2021 11:00:00;0,00;15,30;84,90;36,80;5,00
08/11/2021 10:00:00;0,00;13,70;97,50;37,70;5,40
08/11/2021 09:00:00;0,00;12,30;99,70;35,70;5,70
08/11/2021 08:00:00;0,00;11,80;99,80;41,90;5,20
08/11/2021 07:00:00;0,00;11,30;99,80;42,70;5,10
08/11/2021 06:00:00;0,00;11,30;99,80;42,70;5,40
08/11/2021 05:00:00;0,00;11,70;99,80;35,70;5,10
08/11/2021 04:00:00;0,00;11,70;99,80;37,40;5,00
08/11/2021 03:00:00;0,00;11,70;99,80;32,50;4,80
08/11/2021 02:00:00;0,00;11,70;99,20;39,60;4,60
08/11/2021 01:00:00;0,00;12,20;89,40;29,00;4,40
08/11/2021 00:00:00;0,00;12,80;81,80;27,00;4,30
07/11/2021 23:00:00;0,00;14,00;70,20;21,10;4,40
07/11/2021 22:00:00;0,00;14,10;64,20;24,40;3,50
07/11/2021 21:00:00;0,00;14,40;60,80;23,30;2,60
07/11/2021 20:00:00;0,00;15,00;58,00;36,70;2,90
07/11/2021 19:00:00;0,00;16,20;51,60;31,50;2,60
07/11/2021 18:00:00;0,00;18,00;46,10;13,20;2,60
07/11/2021 17:00:00;0,00;18,60;46,70;24,50;3,20
07/11/2021 16:00:00;0,00;18,60;49,50;33,10;3,20
07/11/2021 15:00:00;0,00;18,10;52,60;17,20;3,40
07/11/2021 14:00:00;0,00;17,70;55,40;32,60;3,90
07/11/2021 13:00:00;0,00;17,00;57,90;38,80;4,40
07/11/2021 12:00:00;0,00;15,70;63,00;39,80;3,80
07/11/2021 11:00:00;0,00;13,70;71,20;27,60;3,40
07/11/2021 10:00:00;0,00;12,40;75,60;38,50;3,20
07/11/2021 09:00:00;0,00;10,70;82,00;49,60;3,10
07/11/2021 08:00:00;0,00;9,00;93,60;48,20;2,40
07/11/2021 07:00:00;0,00;7,60;99,60;53,80;3,40
07/11/2021 06:00:00;0,00;6,70;97,80;51,80;2,70
07/11/2021 05:00:00;0,00;7,90;88,10;105,80;2,20
07/11/2021 04:00:00;0,00;8,20;85,90;82,10;2,20
07/11/2021 03:00:00;0,00;7,60;90,70;57,00;2,80
07/11/2021 02:00:00;0,00;7,90;92,30;40,00;3,50
07/11/2021 01:00:00;0,00;8,50;89,30;34,90;4,00
07/11/2021 00:00:00;0,00;9,60;76,20;10,80;3,40
06/11/2021 23:00:00;0,00;10,40;67,90;350,70;2,20
06/11/2021 22:00:00;0,00;10,60;68,80;353,80;2,10
06/11/2021 21:00:00;0,00;11,20;69,60;16,80;2,90
06/11/2021 20:00:00;0,00;12,00;68,10;351,00;1,80
06/11/2021 19:00:00;0,00;13,50;63,10;80,90;1,40
06/11/2021 18:00:00;0,00;14,80;51,00;2,80;1,90
06/11/2021 17:00:00;0,00;15,40;49,10;346,70;2,40
06/11/2021 16:00:00;0,00;15,40;50,20;3,40;2,00
06/11/2021 15:00:00;0,00;14,70;53,00;10,10;2,20
06/11/2021 14:00:00;0,00;13,50;56,20;348,20;2,30
06/11/2021 13:00:00;0,00;12,20;60,70;309,80;3,10
06/11/2021 12:00:00;0,00;10,60;67,00;298,60;3,00
06/11/2021 11:00:00;0,00;9,10;73,60;309,00;2,00
06/11/2021 10:00:00;0,00;7,50;78,50;307,50;2,70
06/11/2021 09:00:00;0,00;6,20;81,30;305,20;3,10
06/11/2021 08:00:00;0,00;5,20;94,10;296,10;2,40
06/11/2021 07:00:00;0,00;4,70;99,70;292,90;1,90
06/11/2021 06:00:00;0,00;4,70;99,70;333,40;1,20
06/11/2021 05:00:00;0,00;5,30;99,70;115,60;0,80
06/11/2021 04:00:00;0,00;5,20;99,70;95,80;2,20
06/11/2021 03:00:00;0,30;4,80;99,70;217,70;1,60
06/11/2021 02:00:00;0,10;4,80;99,70;225,20;0,50
06/11/2021 01:00:00;0,60;4,80;98,90;200,10;4,30
06/11/2021 00:00:00;0,40;4,30;94,10;162,70;3,10
05/11/2021 23:00:00;0,50;4,40;83,00;144,80;3,60
05/11/2021 22:00:00;0,10;5,60;63,10;128,30;5,80
05/11/2021 21:00:00;0,00;6,70;47,20;139,50;5,20
05/11/2021 20:00:00;0,00;7,80;41,30;139,80;5,20
05/11/2021 19:00:00;0,00;8,70;34,70;133,20;5,20
05/11/2021 18:00:00;0,00;9,70;32,40;141,30;4,80
05/11/2021 17:00:00;0,00;10,80;31,20;128,90;5,40
05/11/2021 16:00:00;0,00;11,90;30,60;130,10;4,80
05/11/2021 15:00:00;0,00;11,30;30,20;137,30;4,60
05/11/2021 14:00:00;0,00;11,00;28,80;122,20;5,30
05/11/2021 13:00:00;0,00;10,80;28,40;124,20;5,50
05/11/2021 12:00:00;0,00;11,70;26,50;140,80;5,10
05/11/2021 11:00:00;0,00;10,20;29,90;145,40;5,90
05/11/2021 10:00:00;0,20;9,30;30,20;170,50;5,10
05/11/2021 09:00:00;0,00;7,30;29,50;143,50;9,70
05/11/2021 08:00:00;0,00;4,90;32,30;137,20;12,50
05/11/2021 07:00:00;0,00;4,10;34,00;140,90;12,40
05/11/2021 06:00:00;0,00;3,70;35,50;142,60;14,00
05/11/2021 05:00:00;0,00;3,20;42,90;137,80;11,90
05/11/2021 04:00:00;0,20;2,90;49,10;140,30;8,70
05/11/2021 03:00:00;0,10;3,50;48,80;134,60;15,10
05/11/2021 02:00:00;0,00;3,80;49,80;128,00;17,30
05/11/2021 01:00:00;0,10;3,50;57,60;128,90;16,60
05/11/2021 00:00:00;0,00;3,80;57,70;133,70;17,10
04/11/2021 23:00:00;0,00;4,90;57,10;140,40;16,30
04/11/2021 22:00:00;0,00;5,00;54,00;146,80;15,80
04/11/2021 21:00:00;0,10;4,30;65,70;147,30;13,60
04/11/2021 20:00:00;0,00;4,10;63,40;153,60;12,90
04/11/2021 19:00:00;0,00;3,70;60,50;151,70;12,30
04/11/2021 18:00:00;0,00;3,10;80,90;147,10;12,60
04/11/2021 17:00:00;0,00;3,00;99,40;148,20;12,60
04/11/2021 16:00:00;0,00;3,70;99,70;147,70;11,60
04/11/2021 15:00:00;0,10;6,60;97,00;160,50;7,70
04/11/2021 14:00:00;0,00;8,30;91,20;162,60;6,00
04/11/2021 13:00:00;0,00;9,90;90,20;144,40;6,10
04/11/2021 12:00:00;0,00;10,40;92,00;151,60;5,80
